#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Candidatus Berkelbacteria bacterium RIFCSPLOWO2_01_FULL_50_28","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315224","PRJNA288027","GCA_001774395.1","Scaffold",0.850026,49.8,,"MEZX01",3,810,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/395/GCA_001774395.1_ASM177439v1",
"Candidatus Campbellbacteria bacterium RIFCSPHIGHO2_01_FULL_34_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314964","PRJNA288027","GCA_001774415.1","Scaffold",0.566359,33.9,,"MEZZ01",44,549,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/415/GCA_001774415.1_ASM177441v1",
"Candidatus Campbellbacteria bacterium RIFCSPLOWO2_01_FULL_34_15","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315149","PRJNA288027","GCA_001774425.1","Scaffold",0.667996,34.1,,"MFAB01",33,683,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/425/GCA_001774425.1_ASM177442v1",
"Candidatus Campbellbacteria bacterium RIFCSPLOWO2_02_35_12","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314082","PRJNA288027","GCA_001774455.1","Scaffold",0.357328,35,,"MFAC01",37,318,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/455/GCA_001774455.1_ASM177445v1",
"Candidatus Campbellbacteria bacterium RIFCSPLOWO2_02_FULL_35_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04316006","PRJNA288027","GCA_001774475.1","Scaffold",0.523537,35,,"MFAD01",42,501,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/475/GCA_001774475.1_ASM177447v1",
"Candidatus Campbellbacteria bacterium RIFOXYC2_FULL_35_25","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314563","PRJNA288027","GCA_001774495.1","Scaffold",0.782376,34.9,,"MFAE01",15,790,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/495/GCA_001774495.1_ASM177449v1",
"Candidatus Coatesbacteria bacterium RBG_13_66_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04313985","PRJNA288027","GCA_001774505.1","Scaffold",2.06509,64.5,,"MFAF01",152,1429,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/505/GCA_001774505.1_ASM177450v1",
"Candidatus Collierbacteria bacterium RIFCSPHIGHO2_01_FULL_50_25","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314856","PRJNA288027","GCA_001774535.1","Scaffold",0.729379,49.6,,"MFAG01",41,759,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/535/GCA_001774535.1_ASM177453v1",
"Candidatus Collierbacteria bacterium RIFCSPLOWO2_01_FULL_50_23","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315237","PRJNA288027","GCA_001774555.1","Scaffold",0.750015,49.8,,"MFAI01",37,776,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/555/GCA_001774555.1_ASM177455v1",
"Candidatus Collierbacteria bacterium RIFOXYA1_FULL_46_24","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314308","PRJNA288027","GCA_001774575.1","Scaffold",0.590316,46.5,,"MFAJ01",42,562,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/575/GCA_001774575.1_ASM177457v1",
"Candidatus Collierbacteria bacterium RIFOXYA2_FULL_46_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314349","PRJNA288027","GCA_001774585.1","Scaffold",0.72222,46,,"MFAK01",44,688,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/585/GCA_001774585.1_ASM177458v1",
"Candidatus Collierbacteria bacterium RIFOXYB1_FULL_49_13","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314489","PRJNA288027","GCA_001774615.1","Scaffold",0.819155,48.4,,"MFAM01",73,778,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/615/GCA_001774615.1_ASM177461v1",
"Candidatus Collierbacteria bacterium RIFOXYB2_FULL_46_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04316218","PRJNA288027","GCA_001774635.1","Contig",1.08943,45,,"MFAN01",1,1165,"2016-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/774/635/GCA_001774635.1_ASM177463v1",
"Microgenomates group bacterium RBG_16_45_19","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04313745","PRJNA288027","GCA_001803415.1","Scaffold",1.36977,47.7,,"MHDC01",45,1345,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/803/415/GCA_001803415.1_ASM180341v1",
"Microgenomates group bacterium RBG_19FT_COMBO_39_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314062","PRJNA288027","GCA_001803445.1","Scaffold",0.654762,37.1,,"MHDD01",46,510,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/803/445/GCA_001803445.1_ASM180344v1",
"Microgenomates group bacterium RIFCSPLOWO2_01_FULL_46_13","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315219","PRJNA288027","GCA_001803475.1","Scaffold",0.866795,45.5,,"MHDF01",9,904,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/803/475/GCA_001803475.1_ASM180347v1",
"Microgenomates group bacterium RIFCSPHIGHO2_01_FULL_45_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314936","PRJNA288027","GCA_001803465.1","Scaffold",1.08341,45.5,,"MHDE01",38,1015,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/803/465/GCA_001803465.1_ASM180346v1",
"Microgenomates group bacterium RIFCSPLOWO2_01_FULL_47_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315310","PRJNA288027","GCA_001803505.1","Scaffold",0.740757,45.8,,"MHDG01",64,617,"2016-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/803/505/GCA_001803505.1_ASM180350v1",
"Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_01_FULL_40_17","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314847","PRJNA288027","GCA_001816375.1","Scaffold",0.956702,39.4,,"MHBV01",27,952,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/375/GCA_001816375.1_ASM181637v1",
"Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_01_FULL_43_15b","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314935","PRJNA288027","GCA_001816385.1","Scaffold",0.904792,43,,"MHBW01",35,887,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/385/GCA_001816385.1_ASM181638v1",
"Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_02_FULL_39_13","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315477","PRJNA288027","GCA_001816405.1","Scaffold",0.953848,39.4,,"MHBY01",34,935,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/405/GCA_001816405.1_ASM181640v1",
"Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_02_FULL_44_20","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315479","PRJNA288027","GCA_001816425.1","Scaffold",0.843579,44.2,,"MHBZ01",40,880,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/425/GCA_001816425.1_ASM181642v1",
"Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_12_FULL_44_25","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315569","PRJNA288027","GCA_001816455.1","Scaffold",0.840956,44.1,,"MHCB01",39,872,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/455/GCA_001816455.1_ASM181645v1",
"Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_01_FULL_41_27","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315211","PRJNA288027","GCA_001816485.1","Scaffold",0.656666,40.8,,"MHCD01",51,678,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/485/GCA_001816485.1_ASM181648v1",
"Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_01_FULL_40_20","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315230","PRJNA288027","GCA_001816475.1","Scaffold",0.958425,39.6,,"MHCC01",27,967,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/475/GCA_001816475.1_ASM181647v1",
"Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_01_FULL_44_43","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315215","PRJNA288027","GCA_001816495.1","Scaffold",0.616691,44.4,,"MHCE01",41,656,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/495/GCA_001816495.1_ASM181649v1",
"Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_02_FULL_40_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04316040","PRJNA288027","GCA_001816535.1","Scaffold",0.576616,39.7,,"MHCF01",29,577,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/535/GCA_001816535.1_ASM181653v1",
"Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_02_FULL_44_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315976","PRJNA288027","GCA_001816555.1","Scaffold",0.69768,43.5,,"MHCG01",52,646,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/555/GCA_001816555.1_ASM181655v1",
"Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_48_12","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314937","PRJNA288027","GCA_001816575.1","Scaffold",0.901658,47.7,,"MHCH01",65,898,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/575/GCA_001816575.1_ASM181657v1",
"Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_52_32","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314939","PRJNA288027","GCA_001816585.1","Contig",1.25464,49.8,,"MHCJ01",8,1204,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/585/GCA_001816585.1_ASM181658v1",
"Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_12_FULL_49_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315656","PRJNA288027","GCA_001816605.1","Scaffold",0.398327,48.5,,"MHCK01",49,313,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/605/GCA_001816605.1_ASM181660v1",
"Candidatus Woykebacteria bacterium GWA1_44_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314234","PRJNA288027","GCA_001816635.1","Scaffold",0.832262,43.5,,"MHCN01",20,788,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/635/GCA_001816635.1_ASM181663v1",
"Candidatus Woykebacteria bacterium RBG_13_40_15","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314293","PRJNA288027","GCA_001816655.1","Scaffold",0.982788,40.7,,"MHCP01",36,961,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/655/GCA_001816655.1_ASM181665v1",
"Candidatus Woykebacteria bacterium GWB1_45_5","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314247","PRJNA288027","GCA_001816645.1","Scaffold",0.882399,43.3,,"MHCO01",55,816,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/645/GCA_001816645.1_ASM181664v1",
"Candidatus Woykebacteria bacterium RBG_16_39_9b","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314255","PRJNA288027","GCA_001816695.1","Scaffold",0.594602,38.5,,"MHCR01",31,538,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/695/GCA_001816695.1_ASM181669v1",
"Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_39_12","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315017","PRJNA288027","GCA_001816735.1","Scaffold",0.486575,39.1,,"MHCV01",47,484,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/735/GCA_001816735.1_ASM181673v1",
"Candidatus Woykebacteria bacterium RBG_16_44_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314045","PRJNA288027","GCA_001816725.1","Scaffold",0.506143,43.2,,"MHCT01",31,528,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/725/GCA_001816725.1_ASM181672v1",
"Candidatus Woykebacteria bacterium RBG_16_43_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314032","PRJNA288027","GCA_001816715.1","Scaffold",0.853956,42,,"MHCS01",57,749,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/715/GCA_001816715.1_ASM181671v1",
"Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_43_29","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314955","PRJNA288027","GCA_001816775.1","Scaffold",0.486352,43.1,,"MHCW01",49,486,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/775/GCA_001816775.1_ASM181677v1",
"Candidatus Woykebacteria bacterium RIFCSPHIGHO2_02_FULL_43_16b","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04316138","PRJNA288027","GCA_001816795.1","Scaffold",0.816703,42.7,,"MHCX01",55,794,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/795/GCA_001816795.1_ASM181679v1",
"Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_41_12","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315210","PRJNA288027","GCA_001816825.1","Scaffold",0.545154,40.3,,"MHDA01",54,458,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/825/GCA_001816825.1_ASM181682v1",
"Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_43_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315685","PRJNA288027","GCA_001816815.1","Scaffold",0.716521,42.5,,"MHCY01",59,652,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/815/GCA_001816815.1_ASM181681v1",
"Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_43_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315214","PRJNA288027","GCA_001816835.1","Scaffold",0.806729,42.8,,"MHDB01",44,797,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/835/GCA_001816835.1_ASM181683v1",
"Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_01_FULL_44_64","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314853","PRJNA288027","GCA_001816875.1","Scaffold",0.54677,44.5,,"MHBX01",41,575,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/875/GCA_001816875.1_ASM181687v1",
"Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_12_FULL_41_13b","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315749","PRJNA288027","GCA_001816895.1","Scaffold",0.820764,40.8,,"MHCA01",60,764,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/895/GCA_001816895.1_ASM181689v1",
"Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_49_18","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314938","PRJNA288027","GCA_001816905.1","Scaffold",0.828447,49,,"MHCI01",20,845,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/905/GCA_001816905.1_ASM181690v1",
"Candidatus Chisholmbacteria bacterium RIFCSPLOWO2_01_FULL_49_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315218","PRJNA288027","GCA_001816915.1","Scaffold",1.21186,49,,"MHCL01",29,1201,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/915/GCA_001816915.1_ASM181691v1",
"Candidatus Chisholmbacteria bacterium RIFCSPLOWO2_01_FULL_50_28","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315053","PRJNA288027","GCA_001816955.1","Scaffold",1.21408,49.8,,"MHCM01",3,1176,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/955/GCA_001816955.1_ASM181695v1",
"Candidatus Woykebacteria bacterium RBG_13_40_7b","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04313978","PRJNA288027","GCA_001816975.1","Scaffold",0.827425,38.7,,"MHCQ01",50,626,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/975/GCA_001816975.1_ASM181697v1",
"Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_45_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315687","PRJNA288027","GCA_001816985.1","Scaffold",0.613186,44.5,,"MHCZ01",46,584,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/985/GCA_001816985.1_ASM181698v1",
"Candidatus Woykebacteria bacterium RBG_19FT_COMBO_43_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314063","PRJNA288027","GCA_001816995.1","Scaffold",0.823188,42.4,,"MHCU01",73,725,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/816/995/GCA_001816995.1_ASM181699v1",
"Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_01_FULL_46_36","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314958","PRJNA288027","GCA_001817035.1","Scaffold",0.778473,45.6,,"MHHO01",13,777,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/035/GCA_001817035.1_ASM181703v1",
"Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_02_FULL_45_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315355","PRJNA288027","GCA_001817055.1","Scaffold",0.884266,45.3,,"MHHP01",40,860,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/055/GCA_001817055.1_ASM181705v1",
"Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_02_FULL_46_16","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315329","PRJNA288027","GCA_001817065.1","Scaffold",1.36217,45.5,,"MHHQ01",32,1235,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/065/GCA_001817065.1_ASM181706v1",
"Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_12_FULL_45_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315552","PRJNA288027","GCA_001817095.1","Scaffold",0.970698,45.1,,"MHHR01",33,950,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/095/GCA_001817095.1_ASM181709v1",
"Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_12_FULL_45_11b","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315588","PRJNA288027","GCA_001817115.1","Scaffold",0.88387,45.3,,"MHHS01",51,849,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/115/GCA_001817115.1_ASM181711v1",
"Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_12_FULL_46_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315589","PRJNA288027","GCA_001817135.1","Scaffold",1.15125,45.2,,"MHHT01",78,980,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/135/GCA_001817135.1_ASM181713v1",
"Candidatus Andersenbacteria bacterium RIFCSPLOWO2_02_FULL_46_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315996","PRJNA288027","GCA_001817145.1","Scaffold",1.17363,45.3,,"MHHU01",46,1040,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/145/GCA_001817145.1_ASM181714v1",
"Candidatus Andersenbacteria bacterium RIFCSPLOWO2_12_FULL_45_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04315845","PRJNA288027","GCA_001817175.1","Scaffold",1.00265,45.3,,"MHHV01",91,904,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/175/GCA_001817175.1_ASM181717v1",
"Candidatus Brennerbacteria bacterium RIFOXYB1_FULL_41_13","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314512","PRJNA288027","GCA_001817195.1","Scaffold",0.628883,40.8,,"MHHW01",17,667,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/195/GCA_001817195.1_ASM181719v1",
"Candidatus Brennerbacteria bacterium RIFOXYC1_FULL_41_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314539","PRJNA288027","GCA_001817215.1","Scaffold",0.608236,40.9,,"MHHX01",22,645,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/215/GCA_001817215.1_ASM181721v1",
"Candidatus Brennerbacteria bacterium RIFOXYD1_FULL_41_16","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314723","PRJNA288027","GCA_001817235.1","Scaffold",0.655033,40.9,,"MHHY01",13,690,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/235/GCA_001817235.1_ASM181723v1",
"Candidatus Buchananbacteria bacterium RBG_13_36_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314003","PRJNA288027","GCA_001817255.1","Scaffold",1.05316,35.6,,"MHHZ01",24,879,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/255/GCA_001817255.1_ASM181725v1",
"Candidatus Buchananbacteria bacterium RBG_13_39_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04313988","PRJNA288027","GCA_001817265.1","Scaffold",0.879605,38.3,,"MHIA01",34,700,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/265/GCA_001817265.1_ASM181726v1",
"Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_39_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314882","PRJNA288027","GCA_001817295.1","Scaffold",1.18498,38.9,,"MHIB01",50,1119,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/295/GCA_001817295.1_ASM181729v1",
"Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_39_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314884","PRJNA288027","GCA_001817305.1","Scaffold",0.83498,39.1,,"MHIC01",54,716,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/305/GCA_001817305.1_ASM181730v1",
"Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_44_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314897","PRJNA288027","GCA_001817345.1","Scaffold",0.943148,44.1,,"MHIE01",30,884,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/345/GCA_001817345.1_ASM181734v1",
"Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_40_35","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314973","PRJNA288027","GCA_001817335.1","Scaffold",0.712325,39.9,,"MHID01",26,686,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/335/GCA_001817335.1_ASM181733v1",
"Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_46_12","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314816","PRJNA288027","GCA_001817375.1","Scaffold",0.984154,45.4,,"MHIF01",73,857,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/375/GCA_001817375.1_ASM181737v1",
"Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_47_11b","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04314993","PRJNA288027","GCA_001817385.1","Scaffold",0.569135,47.3,,"MHIG01",35,510,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/385/GCA_001817385.1_ASM181738v1",
"Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_02_FULL_38_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","","SAMN04316150","PRJNA288027","GCA_001817415.1","Scaffold",0.773774,38.1,,"MHIH01",71,681,"2016-10-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/817/415/GCA_001817415.1_ASM181741v1",
